NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		135	-0.32952753	-1.5496852	0.0	0.071321465	1.0	4129	tags=39%, list=23%, signal=49%	
GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING		50	-0.39418134	-1.5491239	0.012953368	0.07149246	1.0	5191	tags=46%, list=28%, signal=64%	
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		36	-0.4278538	-1.5485382	0.015544041	0.07167946	1.0	3055	tags=33%, list=17%, signal=40%	
GO_MACROPHAGE_MIGRATION	GO_MACROPHAGE_MIGRATION		48	-0.39771664	-1.5482727	0.015384615	0.07173598	1.0	5504	tags=46%, list=30%, signal=65%	
GO_REGULATION_OF_OSSIFICATION	GO_REGULATION_OF_OSSIFICATION		170	-0.3194893	-1.5476444	0.0	0.07196695	1.0	3265	tags=28%, list=18%, signal=33%	
GO_VENTRICULAR_SEPTUM_MORPHOGENESIS	GO_VENTRICULAR_SEPTUM_MORPHOGENESIS		41	-0.4158673	-1.54701	0.013850415	0.072195895	1.0	1705	tags=27%, list=9%, signal=30%	
GO_TRACHEA_DEVELOPMENT	GO_TRACHEA_DEVELOPMENT		20	-0.48017615	-1.5455259	0.032332562	0.072895885	1.0	2875	tags=40%, list=16%, signal=47%	
GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		21	-0.48065248	-1.545234	0.034146342	0.07293704	1.0	1900	tags=29%, list=10%, signal=32%	
GO_MUSCLE_SYSTEM_PROCESS	GO_MUSCLE_SYSTEM_PROCESS		373	-0.29054642	-1.5446714	0.0	0.07310406	1.0	4277	tags=33%, list=23%, signal=42%	
GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS		61	-0.37154493	-1.5444769	0.005235602	0.07309176	1.0	2407	tags=25%, list=13%, signal=28%	
GO_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION	GO_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION		17	-0.5042467	-1.542812	0.048672568	0.073883794	1.0	7560	tags=82%, list=41%, signal=140%	
GO_ENDOCRINE_SYSTEM_DEVELOPMENT	GO_ENDOCRINE_SYSTEM_DEVELOPMENT		96	-0.3473288	-1.5423077	0.006369427	0.074098766	1.0	3151	tags=33%, list=17%, signal=40%	
GO_RESPONSE_TO_SALT_STRESS	GO_RESPONSE_TO_SALT_STRESS		23	-0.48042956	-1.5416868	0.029776676	0.07428171	1.0	1931	tags=26%, list=11%, signal=29%	
GO_REGULATION_OF_IMMUNOGLOBULIN_SECRETION	GO_REGULATION_OF_IMMUNOGLOBULIN_SECRETION		15	-0.53238225	-1.5413728	0.027586207	0.07434426	1.0	2361	tags=40%, list=13%, signal=46%	
GO_RESPONSE_TO_AMYLOID_BETA	GO_RESPONSE_TO_AMYLOID_BETA		44	-0.40496203	-1.5410002	0.0053908355	0.07440901	1.0	4731	tags=41%, list=26%, signal=55%	
GO_LYMPHOCYTE_CHEMOTAXIS	GO_LYMPHOCYTE_CHEMOTAXIS		55	-0.378129	-1.5403821	0.016216217	0.07459566	1.0	3446	tags=29%, list=19%, signal=36%	
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY		119	-0.33395946	-1.5393363	0.0	0.075038046	1.0	6156	tags=53%, list=34%, signal=79%	
GO_PEPTIDYL_SERINE_DEPHOSPHORYLATION	GO_PEPTIDYL_SERINE_DEPHOSPHORYLATION		20	-0.50135976	-1.5392071	0.028915662	0.074989505	1.0	5626	tags=50%, list=31%, signal=72%	
GO_RENAL_SYSTEM_PROCESS	GO_RENAL_SYSTEM_PROCESS		98	-0.34497467	-1.5391358	0.0064102565	0.07491802	1.0	3392	tags=31%, list=19%, signal=37%	
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		190	-0.3147509	-1.538793	0.0	0.07500459	1.0	2661	tags=25%, list=15%, signal=29%	
GO_CELLULAR_RESPONSE_TO_AMYLOID_BETA	GO_CELLULAR_RESPONSE_TO_AMYLOID_BETA		36	-0.42377278	-1.5384316	0.01847575	0.07508255	1.0	4730	tags=36%, list=26%, signal=49%	
GO_EPIBOLY	GO_EPIBOLY		29	-0.4420856	-1.538191	0.02347418	0.0750836	1.0	3650	tags=41%, list=20%, signal=52%	
GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		65	-0.37459698	-1.5381876	0.008403362	0.07497351	1.0	4989	tags=49%, list=27%, signal=67%	
GO_BROWN_FAT_CELL_DIFFERENTIATION	GO_BROWN_FAT_CELL_DIFFERENTIATION		35	-0.41938987	-1.5381745	0.020997375	0.07487643	1.0	2324	tags=29%, list=13%, signal=33%	
GO_REGULATION_OF_PHAGOCYTOSIS	GO_REGULATION_OF_PHAGOCYTOSIS		81	-0.36080194	-1.5381165	0.008746356	0.07479288	1.0	4763	tags=42%, list=26%, signal=57%	
GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION		58	-0.36878896	-1.537923	0.012690355	0.07480417	1.0	4534	tags=38%, list=25%, signal=50%	
GO_FIBRINOLYSIS	GO_FIBRINOLYSIS		19	-0.4977717	-1.5370754	0.03211009	0.075165786	1.0	4436	tags=53%, list=24%, signal=69%	
GO_CELL_JUNCTION_ORGANIZATION	GO_CELL_JUNCTION_ORGANIZATION		278	-0.30121052	-1.5367634	0.0	0.07521474	1.0	3722	tags=32%, list=20%, signal=39%	
GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS	GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS		80	-0.35265934	-1.5364851	0.006024096	0.07524395	1.0	2722	tags=29%, list=15%, signal=34%	
GO_CALCIUM_MEDIATED_SIGNALING	GO_CALCIUM_MEDIATED_SIGNALING		196	-0.30629164	-1.5360694	0.0037593986	0.075318456	1.0	5289	tags=41%, list=29%, signal=58%	
GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION		41	-0.41177472	-1.53509	0.023936171	0.075770065	1.0	1674	tags=27%, list=9%, signal=29%	
GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		94	-0.34421185	-1.5346628	0.009646302	0.07592717	1.0	3322	tags=30%, list=18%, signal=36%	
GO_TISSUE_HOMEOSTASIS	GO_TISSUE_HOMEOSTASIS		192	-0.30906639	-1.5336299	0.0	0.0763798	1.0	3697	tags=33%, list=20%, signal=41%	
GO_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		39	-0.41576827	-1.5333458	0.023809524	0.07640193	1.0	4819	tags=49%, list=26%, signal=66%	
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY		240	-0.30162773	-1.5333196	0.0	0.07631967	1.0	3905	tags=30%, list=21%, signal=38%	
GO_FAT_CELL_DIFFERENTIATION	GO_FAT_CELL_DIFFERENTIATION		195	-0.30725923	-1.5332297	0.0	0.0762633	1.0	2909	tags=26%, list=16%, signal=31%	
GO_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS		23	-0.47110116	-1.5324711	0.039719626	0.076629505	1.0	2935	tags=35%, list=16%, signal=41%	
GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		31	-0.43395507	-1.5318799	0.017456358	0.07682891	1.0	2874	tags=39%, list=16%, signal=46%	
GO_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	GO_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM		17	-0.51270664	-1.5309566	0.04245283	0.07729053	1.0	2311	tags=41%, list=13%, signal=47%	
GO_ALCOHOL_CATABOLIC_PROCESS	GO_ALCOHOL_CATABOLIC_PROCESS		45	-0.39969343	-1.5306858	0.017632242	0.07730802	1.0	2407	tags=27%, list=13%, signal=31%	
GO_REGULATION_OF_PROTEIN_OLIGOMERIZATION	GO_REGULATION_OF_PROTEIN_OLIGOMERIZATION		25	-0.45918968	-1.5305915	0.033573143	0.077273086	1.0	5102	tags=48%, list=28%, signal=67%	
GO_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	GO_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION		19	-0.49284458	-1.530285	0.03241895	0.07736317	1.0	6609	tags=79%, list=36%, signal=124%	
GO_RESPONSE_TO_UV_C	GO_RESPONSE_TO_UV_C		16	-0.5212194	-1.5298921	0.048565123	0.07743601	1.0	1316	tags=31%, list=7%, signal=34%	
GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		88	-0.3475541	-1.5293207	0.0	0.07763555	1.0	3710	tags=32%, list=20%, signal=40%	
GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY		29	-0.44031847	-1.5285913	0.030588236	0.07792512	1.0	7146	tags=69%, list=39%, signal=113%	
GO_SKELETAL_SYSTEM_DEVELOPMENT	GO_SKELETAL_SYSTEM_DEVELOPMENT		475	-0.28037524	-1.5284573	0.0	0.077881396	1.0	4731	tags=35%, list=26%, signal=46%	
GO_AMINE_CATABOLIC_PROCESS	GO_AMINE_CATABOLIC_PROCESS		20	-0.486814	-1.5280634	0.03508772	0.07800095	1.0	1899	tags=40%, list=10%, signal=45%	
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		43	-0.40438953	-1.5267081	0.017857144	0.078613766	1.0	4989	tags=53%, list=27%, signal=73%	
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS		31	-0.42854366	-1.5263207	0.02	0.07872845	1.0	2878	tags=32%, list=16%, signal=38%	
GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH	GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH		19	-0.49178833	-1.5258075	0.043373495	0.07888581	1.0	2925	tags=32%, list=16%, signal=38%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		25	-0.453062	-1.5253727	0.028436018	0.078991875	1.0	1681	tags=28%, list=9%, signal=31%	
GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION		35	-0.41583708	-1.5252517	0.019337017	0.07896207	1.0	3525	tags=34%, list=19%, signal=42%	
GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH		18	-0.48947304	-1.5251321	0.04157549	0.07893761	1.0	2352	tags=39%, list=13%, signal=45%	
GO_REGULATION_OF_COFACTOR_METABOLIC_PROCESS	GO_REGULATION_OF_COFACTOR_METABOLIC_PROCESS		33	-0.43274137	-1.5244461	0.032432433	0.07921397	1.0	3279	tags=33%, list=18%, signal=41%	
GO_LYMPH_NODE_DEVELOPMENT	GO_LYMPH_NODE_DEVELOPMENT		15	-0.52386063	-1.524301	0.044392522	0.079186976	1.0	1483	tags=27%, list=8%, signal=29%	
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT		19	-0.49677664	-1.5238855	0.045783132	0.07933474	1.0	4134	tags=47%, list=23%, signal=61%	
GO_ASTROCYTE_DIFFERENTIATION	GO_ASTROCYTE_DIFFERENTIATION		69	-0.36378765	-1.52367	0.008241759	0.079339094	1.0	3048	tags=29%, list=17%, signal=35%	
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION		16	-0.5263873	-1.5228378	0.038724374	0.07973462	1.0	3962	tags=50%, list=22%, signal=64%	
GO_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY		18	-0.5094059	-1.5227053	0.038812786	0.07970941	1.0	2370	tags=33%, list=13%, signal=38%	
GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		171	-0.31368825	-1.5220119	0.0	0.079997145	1.0	3382	tags=25%, list=19%, signal=31%	
GO_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		22	-0.47054845	-1.5217842	0.03827751	0.07999881	1.0	3534	tags=41%, list=19%, signal=51%	
GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION		34	-0.42344552	-1.5215899	0.039215688	0.080007635	1.0	4841	tags=62%, list=27%, signal=84%	
GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION		43	-0.399861	-1.5205526	0.015706806	0.08055165	1.0	2366	tags=28%, list=13%, signal=32%	
GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING	GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING		37	-0.41830823	-1.5201906	0.020997375	0.08059824	1.0	4685	tags=51%, list=26%, signal=69%	
GO_DRUG_CATABOLIC_PROCESS	GO_DRUG_CATABOLIC_PROCESS		105	-0.33577523	-1.5198941	0.0059701493	0.080651395	1.0	3647	tags=33%, list=20%, signal=41%	
GO_STEROL_TRANSPORT	GO_STEROL_TRANSPORT		74	-0.3627502	-1.5191283	0.019830028	0.080966406	1.0	2714	tags=27%, list=15%, signal=32%	
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT		123	-0.32701558	-1.5188938	0.0031847134	0.0809705	1.0	3711	tags=32%, list=20%, signal=40%	
GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION		29	-0.44547597	-1.5187402	0.024038462	0.08094809	1.0	1681	tags=24%, list=9%, signal=27%	
GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND		66	-0.37148836	-1.5181477	0.013586956	0.08116496	1.0	3322	tags=27%, list=18%, signal=33%	
GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		18	-0.48875278	-1.5180757	0.05357143	0.08110196	1.0	4416	tags=50%, list=24%, signal=66%	
GO_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GO_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION		21	-0.48744625	-1.5173563	0.02955665	0.08139396	1.0	489	tags=19%, list=3%, signal=20%	
GO_ERYTHROCYTE_HOMEOSTASIS	GO_ERYTHROCYTE_HOMEOSTASIS		109	-0.3368931	-1.5161881	0.003125	0.08203307	1.0	5054	tags=38%, list=28%, signal=52%	
GO_REGULATION_OF_NECROTIC_CELL_DEATH	GO_REGULATION_OF_NECROTIC_CELL_DEATH		25	-0.46389583	-1.5161804	0.02676399	0.081921004	1.0	2352	tags=32%, list=13%, signal=37%	
GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS		22	-0.4772387	-1.5160193	0.027586207	0.08190526	1.0	3609	tags=32%, list=20%, signal=40%	
GO_RESPONSE_TO_DSRNA	GO_RESPONSE_TO_DSRNA		37	-0.40941364	-1.5147867	0.023923445	0.08251229	1.0	4246	tags=32%, list=23%, signal=42%	
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		214	-0.30173397	-1.5146387	0.0	0.08250784	1.0	4777	tags=37%, list=26%, signal=50%	
GO_TUMOR_NECROSIS_FACTOR_SECRETION	GO_TUMOR_NECROSIS_FACTOR_SECRETION		26	-0.44776243	-1.5144902	0.027707808	0.08246768	1.0	4572	tags=50%, list=25%, signal=67%	
GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		53	-0.38255098	-1.5136389	0.01	0.08285374	1.0	3722	tags=32%, list=20%, signal=40%	
GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION		15	-0.5299628	-1.5134794	0.04783599	0.08282966	1.0	3048	tags=40%, list=17%, signal=48%	
GO_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		19	-0.4945542	-1.512735	0.04347826	0.08317438	1.0	2325	tags=26%, list=13%, signal=30%	
GO_REGULATION_OF_BLOOD_CIRCULATION	GO_REGULATION_OF_BLOOD_CIRCULATION		228	-0.29939392	-1.5120308	0.0	0.08348209	1.0	3003	tags=26%, list=16%, signal=31%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I		95	-0.34032282	-1.511424	0.0059701493	0.08372068	1.0	3862	tags=27%, list=21%, signal=35%	
GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		24	-0.45949858	-1.5112065	0.041062802	0.08374536	1.0	4068	tags=38%, list=22%, signal=48%	
GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		20	-0.4785964	-1.5108188	0.039702233	0.08385271	1.0	2735	tags=30%, list=15%, signal=35%	
GO_XENOBIOTIC_TRANSPORT	GO_XENOBIOTIC_TRANSPORT		23	-0.46371704	-1.510554	0.040963855	0.08389598	1.0	3379	tags=48%, list=19%, signal=59%	
GO_NEGATIVE_REGULATION_OF_CELL_KILLING	GO_NEGATIVE_REGULATION_OF_CELL_KILLING		19	-0.49142987	-1.5096008	0.04109589	0.084328316	1.0	4682	tags=53%, list=26%, signal=71%	
GO_SARCOMERE_ORGANIZATION	GO_SARCOMERE_ORGANIZATION		37	-0.41255206	-1.508231	0.025	0.08500507	1.0	3535	tags=35%, list=19%, signal=43%	
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS		42	-0.39678788	-1.5081997	0.015544041	0.08491246	1.0	4163	tags=50%, list=23%, signal=65%	
GO_MUSCLE_HYPERTROPHY	GO_MUSCLE_HYPERTROPHY		76	-0.35426185	-1.506053	0.01923077	0.08606727	1.0	5774	tags=50%, list=32%, signal=73%	
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		32	-0.4301232	-1.5054682	0.034146342	0.08630704	1.0	5203	tags=50%, list=28%, signal=70%	
GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY		90	-0.3461581	-1.5054613	0.0	0.08619896	1.0	2648	tags=24%, list=15%, signal=28%	
GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		52	-0.37665883	-1.5053669	0.008086253	0.08615453	1.0	3607	tags=37%, list=20%, signal=45%	
GO_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		47	-0.3931119	-1.5053202	0.025706941	0.08606134	1.0	3211	tags=36%, list=18%, signal=44%	
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		15	-0.527377	-1.5051088	0.052873563	0.086054586	1.0	4300	tags=53%, list=24%, signal=70%	
GO_RESPONSE_TO_OXIDATIVE_STRESS	GO_RESPONSE_TO_OXIDATIVE_STRESS		409	-0.27766114	-1.5049101	0.0	0.08607333	1.0	4337	tags=32%, list=24%, signal=41%	
GO_REGULATION_OF_NEUTROPHIL_MIGRATION	GO_REGULATION_OF_NEUTROPHIL_MIGRATION		36	-0.40967402	-1.5048091	0.0345679	0.08601496	1.0	1681	tags=22%, list=9%, signal=24%	
GO_FACE_DEVELOPMENT	GO_FACE_DEVELOPMENT		48	-0.38626167	-1.504498	0.025839793	0.08606421	1.0	3076	tags=35%, list=17%, signal=42%	
GO_MESENCHYME_DEVELOPMENT	GO_MESENCHYME_DEVELOPMENT		241	-0.30092475	-1.5038346	0.0	0.08636322	1.0	3048	tags=26%, list=17%, signal=31%	
GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		88	-0.3423844	-1.5033213	0.0	0.08657445	1.0	6188	tags=50%, list=34%, signal=75%	
GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		75	-0.35751396	-1.5026994	0.010989011	0.08679168	1.0	3313	tags=31%, list=18%, signal=37%	
GO_MYELOID_CELL_HOMEOSTASIS	GO_MYELOID_CELL_HOMEOSTASIS		133	-0.32403347	-1.5017767	0.006779661	0.08726313	1.0	3525	tags=28%, list=19%, signal=34%	
GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION		32	-0.42743343	-1.5016084	0.042606518	0.08723296	1.0	4141	tags=47%, list=23%, signal=61%	
GO_CARDIAC_CHAMBER_MORPHOGENESIS	GO_CARDIAC_CHAMBER_MORPHOGENESIS		115	-0.3272051	-1.5014796	0.006060606	0.08718973	1.0	2875	tags=29%, list=16%, signal=34%	
GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		185	-0.3049803	-1.5010546	0.0	0.08730163	1.0	4411	tags=34%, list=24%, signal=44%	
GO_KIDNEY_EPITHELIUM_DEVELOPMENT	GO_KIDNEY_EPITHELIUM_DEVELOPMENT		126	-0.320999	-1.5007762	0.0	0.08736253	1.0	5196	tags=43%, list=28%, signal=59%	
GO_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	GO_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION		53	-0.3787087	-1.5004466	0.020887729	0.08745218	1.0	1967	tags=23%, list=11%, signal=25%	
GO_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	GO_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA		23	-0.4586287	-1.499055	0.045454547	0.08820818	1.0	6673	tags=70%, list=37%, signal=109%	
GO_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GO_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		41	-0.40125474	-1.4984148	0.016574586	0.08850578	1.0	4376	tags=44%, list=24%, signal=58%	
GO_ANTIBIOTIC_BIOSYNTHETIC_PROCESS	GO_ANTIBIOTIC_BIOSYNTHETIC_PROCESS		20	-0.47604117	-1.4982463	0.044444446	0.0884824	1.0	1066	tags=25%, list=6%, signal=27%	
GO_FC_RECEPTOR_SIGNALING_PATHWAY	GO_FC_RECEPTOR_SIGNALING_PATHWAY		223	-0.2950059	-1.4977925	0.0	0.088710904	1.0	7090	tags=50%, list=39%, signal=80%	
GO_ERK1_AND_ERK2_CASCADE	GO_ERK1_AND_ERK2_CASCADE		259	-0.29084975	-1.4974372	0.0	0.08885601	1.0	4788	tags=35%, list=26%, signal=46%	
GO_MUSCLE_CONTRACTION	GO_MUSCLE_CONTRACTION		293	-0.2895392	-1.4966719	0.0	0.08923767	1.0	4277	tags=33%, list=23%, signal=43%	
GO_NEGATIVE_REGULATION_OF_OSSIFICATION	GO_NEGATIVE_REGULATION_OF_OSSIFICATION		61	-0.37068287	-1.4954599	0.018666666	0.08986283	1.0	4829	tags=39%, list=26%, signal=53%	
GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	GO_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS		23	-0.45444763	-1.4944791	0.031460673	0.0902922	1.0	1467	tags=30%, list=8%, signal=33%	
GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		220	-0.30137146	-1.4941947	0.0	0.09035468	1.0	4182	tags=32%, list=23%, signal=41%	
GO_ERBB_SIGNALING_PATHWAY	GO_ERBB_SIGNALING_PATHWAY		135	-0.31812993	-1.4935447	0.009966778	0.0906399	1.0	4311	tags=31%, list=24%, signal=40%	
