NAME	TITLE	SCORE	
GINS4	na	0.062418282	
C1orf198	na	0.062400144	
UBE2Q2P1	na	0.06235446	
SYNPO2L	na	0.06234726	
NFYC-AS1	na	0.06233657	
FBLL1	na	0.06226676	
RASSF9	na	0.062245347	
BMI1	na	0.06224519	
KLHDC4	na	0.062238406	
NUDCD1	na	0.062236246	
ZBTB33	na	0.062196687	
ENHO	na	0.062191203	
SNAPC1	na	0.062147252	
SFSWAP	na	0.06212794	
RASA4DP	na	0.06212793	
TSSC4	na	0.062017027	
IPO4	na	0.061967682	
WSCD1	na	0.06196536	
ZC3H18	na	0.061921638	
CD8B2	na	0.061909273	
SATB2-AS1	na	0.06189619	
ZNF768	na	0.061895814	
MAP9	na	0.061858896	
SLC25A18	na	0.06179708	
MAP4K3	na	0.06177694	
CTTNBP2	na	0.061773535	
FOXRED2	na	0.061766062	
PRRC2C	na	0.06176231	
SUGT1P1	na	0.06174466	
GNB3	na	0.06174112	
ZNF544	na	0.061726913	
GSEC	na	0.061714843	
ZNF782	na	0.061617393	
DLL1	na	0.061558254	
BET1	na	0.06154925	
H2BC12	na	0.06154201	
LINC01436	na	0.06153722	
CBX6	na	0.06151204	
ENSA	na	0.061479922	
DUOX2	na	0.061470088	
ZC3H4	na	0.061465193	
LBP	na	0.06142835	
ENSAP2	na	0.061414383	
ADAMTS13	na	0.06140938	
RPL7P56	na	0.06139806	
MRPL55	na	0.061397806	
CNGB1	na	0.061391544	
VIRMA	na	0.061369188	
SMIM22	na	0.061359506	
RFPL3S	na	0.061338622	
LY6G5C	na	0.06131785	
KLHL12	na	0.061265886	
FOXL1	na	0.061242767	
SPG7	na	0.061235115	
SIRT3	na	0.061230794	
ZFAT	na	0.061220538	
TIMM10	na	0.06118857	
LRFN4	na	0.06118553	
TGM2	na	0.06116859	
CCN6	na	0.06114	
UNC79	na	0.06113564	
BAIAP2	na	0.061125576	
HES5	na	0.061117247	
ZNF711	na	0.061100237	
LRRC37A16P	na	0.061062608	
DRG1P1	na	0.06101268	
RAB3GAP2	na	0.060988877	
DDX18	na	0.060943525	
SNRPG	na	0.060922425	
TEAD1	na	0.06088838	
BORCS8	na	0.06088688	
IRF2BP1	na	0.060867827	
STAG3L1	na	0.0607775	
LRRC1	na	0.060766254	
GLO1	na	0.060755525	
LINC02803	na	0.06075221	
PLAC1	na	0.060722847	
AGAP9	na	0.06070429	
CCNYL7	na	0.060679514	
HOOK3	na	0.06066704	
ORC1	na	0.06062603	
NKIRAS2	na	0.060622662	
FAM83A-AS1	na	0.06054818	
PRSS3	na	0.06051364	
EPHB1	na	0.06051161	
FAM229B	na	0.0604994	
SLC25A10	na	0.06049131	
MTNR1A	na	0.060479615	
TTC31	na	0.060470358	
SAMD12	na	0.060458314	
TFPI	na	0.06044774	
GRAMD1A	na	0.060435355	
PPDPF	na	0.060430814	
GNAS	na	0.060425945	
MTCO1P28	na	0.060414307	
LINC01415	na	0.060410656	
SLC2A11	na	0.060402747	
RRP36	na	0.060399145	
TRABD2B	na	0.06038826	
AIF1L	na	0.060372073	
KIAA0895	na	0.060351897	
CCT5P1	na	0.06032702	
HDAC2	na	0.06032511	
LYRM2	na	0.06030311	
ARX	na	0.06029733	
ZNF738	na	0.060264695	
CYP2F2P	na	0.060245674	
FAM66C	na	0.060235426	
YJEFN3	na	0.06023063	
SLC4A1	na	0.060206696	
DLX4	na	0.06017951	
LEMD1-AS1	na	0.060163744	
HIRIP3	na	0.060130265	
CERS2	na	0.06011653	
STXBP6	na	0.060115438	
FAM83E	na	0.0601099	
AGAP7P	na	0.06008173	
RPP25	na	0.060062457	
KIF21B	na	0.06003469	
HNRNPUL2-BSCL2	na	0.06002648	
DTX2P1	na	0.06001959	
TMEM249	na	0.0600184	
ZNF714	na	0.06000351	
RBBP6	na	0.060002312	
YY2	na	0.059986487	
PIP4K2C	na	0.05998422	
FBRSL1	na	0.05997328	
SLC35E4	na	0.059966877	
MLXP1	na	0.059964783	
RPS10P7	na	0.059942283	
NIT1	na	0.059940398	
CNNM3	na	0.059936225	
IRF2BP2	na	0.059923906	
LINC02298	na	0.05992368	
FANCG	na	0.059871335	
EPB42	na	0.05986611	
LCMT1-AS1	na	0.05983864	
CCDC93	na	0.05983655	
SHISA9	na	0.05981554	
UBALD1	na	0.059746206	
C6orf201	na	0.059704404	
AK3P3	na	0.059697017	
BRWD3	na	0.05969012	
KCTD13	na	0.05968802	
DENR	na	0.059673138	
CCKBR	na	0.059672065	
TRIM3	na	0.05967195	
PRODH2	na	0.05964453	
CCDC85C	na	0.05963401	
NR2C1	na	0.059619542	
GIT1	na	0.059596308	
GRIN3B	na	0.059584472	
SAP130	na	0.059567288	
DIRAS1	na	0.059561834	
SEMA6C	na	0.059551377	
UHRF1BP1	na	0.059506185	
LAMTOR4	na	0.059501152	
GSC	na	0.05949	
YKT6	na	0.059487604	
TONSL-AS1	na	0.059482515	
ZBTB40	na	0.059477136	
PLXNB1	na	0.05946935	
DIRAS2	na	0.059444036	
PPP1R10	na	0.05942898	
NCBP2AS2	na	0.059353966	
CENPT	na	0.05934163	
ASH1L	na	0.059301123	
MYH10	na	0.05927176	
LINC02541	na	0.059260607	
ARMC4	na	0.05923439	
ADGRG5	na	0.059214707	
PTCH1	na	0.05921416	
CAP2P1	na	0.059213854	
RAC1P5	na	0.05920735	
PDZD11	na	0.059193596	
HMGCS2	na	0.059166096	
MAGED1	na	0.059131544	
COPS6	na	0.059100203	
ZNF71	na	0.059081372	
LGR4-AS1	na	0.05907361	
OMP	na	0.059063952	
PNLDC1	na	0.0590266	
SLC18A1	na	0.059013616	
SEPTIN5	na	0.058988728	
HSPA1B	na	0.058983747	
PLCE1-AS1	na	0.058847733	
CUL4B	na	0.058821205	
ZNF295-AS1	na	0.05882042	
SPRR2D	na	0.058801755	
B3GALT4	na	0.05878628	
HMGB1P5	na	0.058778435	
LTB4R	na	0.058772963	
GPSM2	na	0.058740154	
S100A5	na	0.05873901	
TAFA2	na	0.058736462	
PTCH2	na	0.05873358	
ANXA13	na	0.058710318	
ZNF585B	na	0.05870746	
DDX18P1	na	0.058660783	
MIR4263	na	0.05865462	
IFRD1	na	0.0586353	
MRPS5	na	0.05858784	
MEAK7	na	0.05856346	
MME	na	0.05853206	
RABEP2	na	0.05853175	
SCAPER	na	0.058528215	
CD81-AS1	na	0.05850624	
GUCY1A2	na	0.058499817	
SLC22A2	na	0.058474455	
CEMIP	na	0.058394004	
LRRC37BP1	na	0.0583876	
POU3F1	na	0.058371525	
KCNMA1-AS1	na	0.05833963	
MFSD9	na	0.058324568	
ACTN4P1	na	0.058323182	
ZNF599	na	0.05828437	
SLC12A8	na	0.058244705	
RDH13	na	0.058223397	
LUC7L	na	0.058215126	
ZBTB24	na	0.05820353	
HUS1	na	0.058150318	
FGFRL1	na	0.05814709	
ZBTB44	na	0.05806814	
RNF24	na	0.058004886	
GTF3C1	na	0.05799615	
FAM50A	na	0.057982422	
TPRG1LP1	na	0.05794803	
TBX1	na	0.05791837	
ADGRD1	na	0.057912774	
TMSB4XP4	na	0.057912633	
LINC02614	na	0.057910338	
SCYL3	na	0.057901863	
SRM	na	0.057897337	
RRP12	na	0.057894055	
GRIK1	na	0.0578343	
ZNF79	na	0.05780246	
PIGUP1	na	0.0577915	
BICD1	na	0.05777242	
GAU1	na	0.057769872	
HNRNPA3P6	na	0.057762213	
C8orf33	na	0.057750747	
SIX4	na	0.057713084	
MCPH1-AS1	na	0.057693403	
LINC00431	na	0.057689723	
MIR924HG	na	0.057670098	
TSEN15	na	0.057631448	
ZNF33A	na	0.057631083	
ZNF367	na	0.057628617	
MOV10L1	na	0.05762205	
RPL31P2	na	0.057612803	
ZNF620	na	0.057603497	
ZNF846	na	0.057572734	
UPF3AP3	na	0.057554632	
YPEL1	na	0.05754684	
NARS2	na	0.05752453	
AKIRIN2	na	0.05749509	
ANKRD11	na	0.057478465	
SPRED2	na	0.05747077	
LINC01697	na	0.05746262	
ZMYND19P1	na	0.057456397	
CES1	na	0.057448022	
PEX5	na	0.05743719	
EPHA4	na	0.057423156	
TMIE	na	0.057377547	
ATP2A1	na	0.057349198	
MZF1	na	0.057342242	
MYRIP	na	0.057341535	
PRPS1	na	0.05732902	
SMARCE1P5	na	0.057325862	
MEIS3P1	na	0.057318706	
OGT	na	0.057313193	
FHOD3	na	0.057301484	
ULBP2	na	0.05728194	
PPIG	na	0.05723961	
CDKN2B	na	0.057212804	
CHST10	na	0.057212528	
UBR5	na	0.057209853	
ZFP3	na	0.05720699	
PRODH	na	0.057197593	
BCL7A	na	0.057182886	
PAICSP4	na	0.057179667	
PSMF1	na	0.057163607	
RPL23AP49	na	0.057161093	
TCEAL9	na	0.05707562	
LINC00937	na	0.05707155	
FAM3A	na	0.05704797	
TRIM56	na	0.05702048	
ESCO1	na	0.056983948	
SSTR2	na	0.056980014	
MED29	na	0.056961734	
CCDC198	na	0.05693487	
ZNF585A	na	0.056895506	
SH3PXD2A-AS1	na	0.056887265	
LAMB4	na	0.056871075	
GLIS2	na	0.056864478	
H3C11	na	0.05684103	
MTARC1	na	0.05681174	
SFI1	na	0.056797322	
FTH1P3	na	0.056788795	
MPP4	na	0.05672876	
ZBTB2	na	0.056709796	
STX1B	na	0.056700826	
PTGER1	na	0.056685623	
CORO6	na	0.05667943	
SLC45A1	na	0.05664157	
FAM171B	na	0.056617606	
NIT2	na	0.056613717	
PLOD3	na	0.056571364	
DYNLRB1	na	0.056570213	
KNOP1P2	na	0.05649871	
APPL2	na	0.056496974	
SOX5	na	0.05649317	
ASL	na	0.0564876	
ATG2A	na	0.05644708	
DTX3	na	0.05643518	
PPP1R13B	na	0.05641285	
SUZ12	na	0.056411836	
CACNA2D4	na	0.05640506	
KRT222	na	0.056397352	
RPL23P8	na	0.05638528	
ALOX12B	na	0.05636526	
LRP12	na	0.056343663	
RPL7L1	na	0.056336097	
TBC1D16	na	0.0563091	
ECT2	na	0.056292046	
LCMT2	na	0.056286182	
UNC119	na	0.05627592	
DSP	na	0.0562276	
RHOU	na	0.056213487	
CFTR	na	0.05620152	
SSH3	na	0.056147717	
MTOR	na	0.05614085	
POLR1A	na	0.0561351	
EID2	na	0.056105718	
EMID1	na	0.056103714	
RICTOR	na	0.056074537	
VPS33A	na	0.05607037	
WDR5	na	0.056019682	
SAMD1	na	0.05601493	
NEK4	na	0.056008995	
PAN3	na	0.05597682	
PORCN	na	0.055963106	
C17orf75	na	0.055914722	
THAP9	na	0.05589986	
LINC00294	na	0.05589227	
FAM234A	na	0.05588914	
LINC02595	na	0.055873204	
PAXBP1	na	0.0558622	
ACAT2	na	0.05586073	
RPRD2	na	0.055856552	
GLMN	na	0.055842284	
WHAMMP3	na	0.055831786	
FADD	na	0.055805054	
CACNB2	na	0.05580344	
DOLK	na	0.05578942	
MMP17	na	0.055761807	
BANF1P3	na	0.05573962	
TMEM238	na	0.05572588	
ATP5F1CP1	na	0.05567575	
FMO5	na	0.055671204	
GRK3	na	0.05566183	
OVCH1-AS1	na	0.055661798	
HELB	na	0.055642575	
ZNF483	na	0.05560991	
KLF3P1	na	0.055595662	
COG4	na	0.055564653	
ZNF512B	na	0.05555962	
ZSCAN18	na	0.055559266	
NFKBIL1	na	0.055518482	
KDM1A	na	0.055501733	
HMGCS1	na	0.05548936	
PCNX3	na	0.05548502	
TUG1	na	0.055471625	
LBHD1	na	0.055459365	
PHIP	na	0.055458967	
ADCY5	na	0.055450317	
MYO6	na	0.055440146	
COL6A4P2	na	0.05544012	
CEP97	na	0.055437487	
PIGA	na	0.05541645	
JPT2	na	0.055408757	
MASP1	na	0.055398725	
LINC00562	na	0.055398587	
BUD13	na	0.05538095	
FSD1L	na	0.055372134	
LANCL3	na	0.05536082	
PRH1	na	0.055350672	
POM121C	na	0.055334162	
SPIN2B	na	0.05531866	
LINC01169	na	0.05529707	
SETD1A	na	0.05529681	
BTBD16	na	0.055288147	
HOXB3	na	0.05527695	
EMBP1	na	0.055264287	
RNASEH2B	na	0.05524361	
S100PBP	na	0.055240594	
PSEN2	na	0.055229	
C5orf58	na	0.055172857	
ALDH1A3	na	0.05516014	
WDR43	na	0.055144504	
RPL21P18	na	0.0551285	
THEM6	na	0.055126876	
LRRC37A4P	na	0.055111736	
TXNRD2	na	0.055106867	
CECR7	na	0.05507972	
SLC3A2	na	0.05507768	
PCNA	na	0.055039126	
GPR17	na	0.055008717	
TMEM8B	na	0.05497043	
HRCT1	na	0.054961003	
TENM2	na	0.054919317	
ZNF33BP1	na	0.054908928	
ZNF276	na	0.054889373	
PPIL1	na	0.054869205	
ZNF391	na	0.05486866	
SNRNP200	na	0.054868054	
GIHCG	na	0.054858904	
CCDC86	na	0.05484975	
ATL2	na	0.054815575	
RNU7-45P	na	0.054813653	
DNAJC21	na	0.054804172	
STPG1	na	0.054764695	
MERTK	na	0.05472108	
ACTN4	na	0.05470299	
SSTR5	na	0.054689255	
TARDBP	na	0.054678004	
SERPINA5	na	0.054652844	
DISP3	na	0.054649718	
CASZ1	na	0.054634813	
PTPRA	na	0.054611456	
LINC02145	na	0.054601587	
ZBTB8OS	na	0.054594282	
RHNO1	na	0.05458901	
DPY30	na	0.054572843	
CACNB4	na	0.05455563	
RTN4IP1	na	0.054537855	
PARS2	na	0.054515697	
DEF8	na	0.0545059	
NDUFA9P1	na	0.054492105	
FEZF1	na	0.054470874	
PI3	na	0.054470446	
XXYLT1	na	0.054450445	
ZDHHC9	na	0.054445725	
CDH3	na	0.054400478	
RNY1P16	na	0.054378264	
SLC52A2	na	0.054362632	
RNF213-AS1	na	0.054357152	
ZNF554	na	0.0543494	
PPIAP77	na	0.05433022	
TRIM24	na	0.054286085	
USP3-AS1	na	0.05427073	
ERICH4	na	0.05426897	
CCM2	na	0.05425577	
S100A14	na	0.054253865	
DHRS13	na	0.054250717	
ZBTB39	na	0.05422548	
SCAT8	na	0.054220915	
NRIR	na	0.054214578	
CRTC2	na	0.054208778	
NUDCD3	na	0.054200545	
DDX47	na	0.054168455	
UBE4B	na	0.05416797	
ZNF34	na	0.054159716	
ELFN1	na	0.054132592	
ZNF830	na	0.054087933	
ZNF460	na	0.054080967	
MED22	na	0.05407926	
LERFS	na	0.054053262	
HCFC1	na	0.05405099	
HCG4B	na	0.05403757	
PAQR4	na	0.054035686	
MACC1	na	0.054025758	
TDG	na	0.054021865	
RSBN1L	na	0.054020897	
ABL2	na	0.054005664	
IGFL1	na	0.05398312	
TWISTNB	na	0.053964708	
ZFAND4	na	0.053953696	
NUP62	na	0.053926233	
ALKBH8	na	0.053876128	
FAM86B3P	na	0.05387429	
EXOSC2	na	0.05385898	
DPAGT1	na	0.053849686	
FZD5	na	0.053847466	
HNRNPA1P50	na	0.053831793	
NEURL4	na	0.053821947	
ETV7-AS1	na	0.053806897	
RFC2	na	0.053782113	
PSPC1-AS2	na	0.053770754	
YES1	na	0.05373445	
CYP20A1	na	0.053723812	
NPAT	na	0.05369483	
ECHDC3	na	0.053693842	
TRPC4AP	na	0.05368456	
SLC26A6	na	0.05365711	
SREBF2-AS1	na	0.053652775	
RPS10P16	na	0.05364817	
GALNT8	na	0.0536213	
WDR12	na	0.053556103	
PRR5L	na	0.05355316	
PTS	na	0.053544898	
CPA4	na	0.053543486	
MMADHC-DT	na	0.053538702	
POM121	na	0.053510156	
B3GALNT1	na	0.05348454	
ARHGDIG	na	0.0534798	
VN1R81P	na	0.053458262	
C21orf62-AS1	na	0.05344691	
PCYT2	na	0.053440705	
JPX	na	0.053423557	
EXOSC10	na	0.053417254	
TSPYL5	na	0.053408485	
FGF9	na	0.053404327	
UNC93B1	na	0.053381044	
B4GALT3	na	0.0533804	
CTNNA2	na	0.053357072	
CYP4B1	na	0.053339347	
ZFP37	na	0.053326197	
GORAB	na	0.053294472	
CEP104	na	0.05324462	
SMKR1	na	0.05321567	
PCDHAC1	na	0.0532103	
NIPBL	na	0.0532007	
CHRM4	na	0.053185508	
TMEM199	na	0.053156957	
RAC1P4	na	0.05314723	
MIPOL1	na	0.053145457	
RAB24	na	0.053098515	
IGF2	na	0.05309594	
HMGA1	na	0.053082764	
NAB2	na	0.053040337	
FOXD2	na	0.05302178	
SP3	na	0.053005416	
C5orf38	na	0.052995067	
SNORD99	na	0.05298989	
RPL7P26	na	0.052987706	
HOXB-AS3	na	0.052982558	
ARL6IP1	na	0.052980304	
PLAAT5	na	0.05292098	
FAM225B	na	0.052918676	
ZNF587B	na	0.05291264	
KRT8P15	na	0.05287299	
RUVBL2	na	0.05281494	
CBLN1	na	0.05281255	
AMZ1	na	0.05279767	
TASOR2	na	0.052752335	
CEP95	na	0.052684065	
SAMD10	na	0.05267804	
FAM135B	na	0.052674342	
RAB11FIP3	na	0.052653525	
GPR146	na	0.052650258	
SYT2	na	0.052644115	
ELOVL5	na	0.052643154	
BCL2L2-PABPN1	na	0.052603796	
HNRNPA1P40	na	0.05256271	
DYNLT3	na	0.052557174	
RPL31P61	na	0.052539084	
ZNF296	na	0.052480146	
PRPF31	na	0.052475173	
ACOT2	na	0.05246765	
EMC1-AS1	na	0.052436326	
TCTN2	na	0.05240824	
C3orf20	na	0.052392285	
PPIAP51	na	0.05238463	
BORCS5	na	0.0523846	
IFT22	na	0.052381333	
LINC02057	na	0.052371345	
CRNDE	na	0.052332312	
DAND5	na	0.052318156	
SSBP3P1	na	0.052315205	
CHMP4B	na	0.052307025	
NASP	na	0.052300427	
BICDL2	na	0.052295037	
NF1	na	0.05224392	
APH1B	na	0.05221899	
KRT87P	na	0.05220051	
FAM83A	na	0.05215747	
C8G	na	0.052146275	
NCAPH2	na	0.052145038	
PIGO	na	0.052100357	
SLC52A3	na	0.052096393	
TMEM14B	na	0.052033864	
ATPSCKMT	na	0.052026175	
GATC	na	0.052008267	
CCDC163	na	0.051970072	
HOMER1	na	0.05191541	
SOX6	na	0.05190187	
KLHL7	na	0.051876985	
ACVR2B-AS1	na	0.05183552	
SLC50A1	na	0.05181804	
AOC1	na	0.051804297	
RHBDD2	na	0.05180327	
DUSP14	na	0.051792942	
SERHL2	na	0.051769275	
FBXL8	na	0.051759213	
NUP93	na	0.051743336	
WDR59	na	0.05172025	
NEU3	na	0.05171752	
PPIAP16	na	0.05171741	
FMR1	na	0.051674217	
UBN1	na	0.05167345	
KLHL41	na	0.05166928	
FBXO9	na	0.05163871	
SEMA5A	na	0.051626865	
RADIL	na	0.051600687	
ORC5	na	0.0515957	
RN7SL587P	na	0.051556446	
ETF1P2	na	0.051548086	
TLCD4	na	0.05152889	
GNAL	na	0.051493935	
CGB7	na	0.051477976	
ERVK9-11	na	0.05147598	
IGFALS	na	0.0514709	
ZDHHC17	na	0.05145088	
TMEM116	na	0.051449105	
ARMH1	na	0.051417843	
C16orf96	na	0.051396172	
SIGLEC16	na	0.051394545	
MYO18A	na	0.05138027	
RAB11FIP4	na	0.051366072	
HSPA6	na	0.051357217	
ZNF771	na	0.05133013	
RPL22P3	na	0.051323067	
COLQ	na	0.051284704	
NOMO1	na	0.05125332	
MUC16	na	0.05125141	
DGUOK	na	0.051237952	
TYSND1	na	0.05121961	
TAF6L	na	0.051208246	
KLHL21	na	0.051190775	
MTIF2	na	0.05118775	
WDR77	na	0.05117546	
C2orf42	na	0.051165335	
FBXO15	na	0.05116187	
KIZ	na	0.051152587	
ODCP	na	0.051130723	
MIR193BHG	na	0.051121052	
WBP1P2	na	0.0511172	
PDE6B	na	0.051101785	
FBXW10	na	0.05110133	
PPP2R1B	na	0.051056158	
GDF11	na	0.05102996	
BRI3	na	0.05098351	
SAE1	na	0.050958283	
TEKT3	na	0.05095715	
LYPD3	na	0.05093804	
IL17RD	na	0.05091638	
FEN1	na	0.050902154	
DNAJC9-AS1	na	0.050886918	
CDH2	na	0.05082476	
SYS1-DBNDD2	na	0.050797712	
POLH-AS1	na	0.050784986	
OSBPL3	na	0.050700177	
LRIG2-DT	na	0.050696198	
CLDN16	na	0.050692655	
C9orf24	na	0.050692312	
MAGED2	na	0.05068687	
RPL7P20	na	0.050683275	
N4BP2L2	na	0.050681714	
DEFA5	na	0.0506539	
FCF1P7	na	0.050638158	
CCDC22	na	0.050637957	
SCMH1	na	0.050627068	
ACAD10	na	0.050603922	
C1QL1	na	0.050578516	
DUSP5	na	0.05056418	
GDF9	na	0.050521996	
FAM135A	na	0.05052052	
RPF2	na	0.050501727	
TMEM51	na	0.0504931	
ADRA2B	na	0.050483666	
PTPN13	na	0.05048236	
NCK2	na	0.05041304	
NUDT5	na	0.050391305	
CPTP	na	0.050387677	
ZNF565	na	0.050384555	
PGBD1	na	0.050377168	
KCNH3	na	0.05037349	
NDUFAF5	na	0.05032407	
HRNR	na	0.050324056	
CUEDC1	na	0.05030737	
LEMD3	na	0.05029544	
ZFAND2B	na	0.05029144	
OSBPL6	na	0.050199386	
DCUN1D5	na	0.050198715	
MEA1	na	0.050198615	
FAM86FP	na	0.050147828	
CDRT15P1	na	0.050107047	
ZNF331	na	0.05010079	
ARMC6	na	0.050081313	
ST18	na	0.050073523	
PBX2	na	0.050067168	
CST3	na	0.05005463	
TNFSF18	na	0.050040692	
DNAJC16	na	0.05001028	
LAT	na	0.0499999	
DET1	na	0.049981482	
INTS4	na	0.04997505	
PDCD2L	na	0.04996968	
RGS6	na	0.04995654	
ROS1	na	0.049947347	
PDF	na	0.049944695	
DOHH	na	0.04989794	
KRBA2	na	0.04989335	
P2RX2	na	0.04988995	
HOGA1	na	0.049887024	
FGL1	na	0.049885705	
IQCA1	na	0.049870517	
BMP4	na	0.049862806	
H2AC7	na	0.04980619	
HSP90AB1	na	0.049795453	
STAG2	na	0.049780793	
UCN2	na	0.049771372	
CTBP1-AS	na	0.049733967	
ZNF436-AS1	na	0.049729202	
H2BC6	na	0.049717356	
H2AC16	na	0.049700834	
SNHG22	na	0.04968558	
TAS2R5	na	0.049663287	
RASA4CP	na	0.049662627	
LYPD8	na	0.049649086	
MAPK14	na	0.049646676	
PRPF19	na	0.049637813	
CEBPG	na	0.04962033	
IWS1	na	0.04961222	
PCDHGB3	na	0.04958522	
NEMP2	na	0.049561266	
PWWP3B	na	0.04950354	
MAP3K7	na	0.049473695	
CDR2	na	0.04947137	
RNF115	na	0.049414348	
ZNF732	na	0.049402967	
LPGAT1	na	0.049397677	
MRPL24	na	0.049378987	
FBXW11P1	na	0.04929415	
SHD	na	0.049266353	
FOLH1	na	0.049242318	
RNF183	na	0.0492416	
SLC4A5	na	0.049232885	
PDE9A	na	0.049203753	
MVD	na	0.04919908	
U2SURP	na	0.04917969	
SPHK2	na	0.049178697	
EMSY	na	0.04916432	
EDA	na	0.049162123	
B3GNT5	na	0.049151506	
SIGIRR	na	0.04913384	
LMBRD2	na	0.04911964	
CDHR2	na	0.049111012	
NPIPB3	na	0.04909177	
ZSCAN5A	na	0.04908804	
TOR4A	na	0.049033362	
HECA	na	0.049031284	
EXOSC3P1	na	0.04899918	
CLCA2	na	0.048981313	
KRT8P39	na	0.048976503	
CAPN15	na	0.048942324	
POLE4	na	0.04892111	
CHM	na	0.048918553	
ZNF233	na	0.048884466	
TPTEP2	na	0.04887419	
H6PD	na	0.04884566	
ATM	na	0.04883115	
CATSPERE	na	0.048822187	
LDHAL6B	na	0.04882078	
USP32P3	na	0.04881603	
TMEM41B	na	0.048813604	
QRFP	na	0.04880787	
GNA12	na	0.048748992	
PIANP	na	0.04873678	
UCK2	na	0.048718352	
SYNRG	na	0.04871599	
H2AC20	na	0.048646886	
KANSL3	na	0.048613742	
AMD1P3	na	0.048605263	
RPS7P8	na	0.048604254	
ADAMTSL4-AS2	na	0.04858769	
ZNF17	na	0.04858699	
TRPM2	na	0.048557922	
ILF2	na	0.04854791	
PAXX	na	0.048546784	
SPRR2A	na	0.04853168	
COX6CP1	na	0.048460234	
MPRIPP1	na	0.048417415	
RBM26	na	0.048385855	
MIOS	na	0.04838408	
AFF2	na	0.048378736	
REPS1	na	0.048357856	
SFR1	na	0.048352994	
SPAG16	na	0.048342165	
GDNF	na	0.048337936	
ZRSR2P1	na	0.04833637	
NSRP1	na	0.048327748	
PCSK1	na	0.048286572	
KMT2A	na	0.048252936	
USP37	na	0.04824528	
TEX29	na	0.048245005	
AGBL5-IT1	na	0.048226245	
CFAP69	na	0.048224237	
SMG7	na	0.04822321	
LINC01588	na	0.048220012	
TLK2	na	0.048212208	
PNMA3	na	0.048195604	
G6PC3	na	0.04818131	
TEX26-AS1	na	0.048157774	
PAFAH1B3	na	0.048155565	
TSPAN32	na	0.048137404	
JMJD7	na	0.048136644	
ZNF573	na	0.048115455	
PRADC1P1	na	0.048091948	
SLC5A1	na	0.048061363	
HACD1	na	0.048056025	
CEP170B	na	0.048035294	
PDCD5P1	na	0.048012383	
GTSF1	na	0.04800455	
RHOT2	na	0.04800412	
MYO7A	na	0.048001513	
ZNF229	na	0.04799913	
KDM3A	na	0.047988843	
HECTD4	na	0.047974233	
HAS2-AS1	na	0.047863353	
SMG1	na	0.04786041	
RHBDF1	na	0.047786914	
TPI1P2	na	0.0477812	
KIF11	na	0.04777511	
SLC35B2	na	0.047771662	
FAM171A2	na	0.047771305	
EXOSC8	na	0.047743466	
TMEM97	na	0.047740728	
RDX	na	0.047704305	
POC1A	na	0.04765087	
PLA2R1	na	0.04765	
KANSL2	na	0.04763825	
ZFP14	na	0.04761079	
LINC01515	na	0.047575668	
INTS6	na	0.047564086	
UNC93B2	na	0.047557186	
MAGI2	na	0.047530446	
NLRP6	na	0.047529817	
ARHGAP35	na	0.0475076	
LIMK1	na	0.04746784	
QTRT2	na	0.047465317	
CITED1	na	0.047462087	
RAD17P2	na	0.04739867	
BICRAL	na	0.04739866	
LMNB2	na	0.047396347	
GTF3C5	na	0.047382083	
LPP-AS2	na	0.047376953	
RAB13	na	0.047365345	
STARD3NL	na	0.047358066	
SNAPC5	na	0.047352284	
RN7SL600P	na	0.047287382	
GCHFR	na	0.047267392	
DVL1	na	0.047231965	
CHID1	na	0.047229566	
ZXDB	na	0.047227647	
ATP8B3	na	0.047219757	
CNIH3	na	0.047212437	
SH3BP5L	na	0.047204994	
TPM3P8	na	0.047179244	
KDELR2	na	0.047138695	
TXNP4	na	0.047128614	
MNX1	na	0.047125593	
PGBD2	na	0.047121916	
KCNJ3	na	0.04711283	
ST3GAL4	na	0.047071807	
ETFB	na	0.047000892	
KCNJ2-AS1	na	0.046993423	
KANSL1	na	0.046958007	
HIPK1-AS1	na	0.046957444	
ABHD15	na	0.046928734	
ZPR1	na	0.046899498	
DNMT1	na	0.046876833	
ASAP2	na	0.046794135	
IL12RB2	na	0.04678918	
CEP63	na	0.046781216	
WHSC1L2P	na	0.04677549	
ISG15	na	0.046759643	
MIXL1	na	0.046734136	
SIK2	na	0.046721447	
HOXA9	na	0.04670939	
VKORC1L1	na	0.04670465	
SUPT20H	na	0.046700392	
ARID4A	na	0.04669674	
REXO4	na	0.04669541	
PPIAP54	na	0.046694048	
ALS2	na	0.046670586	
ZNF503-AS2	na	0.04660709	
SMAD7	na	0.046602707	
ZNF835	na	0.04658841	
HNRNPA1P49	na	0.046586104	
TBL3	na	0.0465746	
HDAC4	na	0.046566706	
TMCO6	na	0.046550445	
SEC63P1	na	0.046546374	
SHLD2P3	na	0.04653093	
CTBP1-DT	na	0.046491202	
ZNF823	na	0.046465036	
LINC02068	na	0.04646334	
HSPE1	na	0.046460748	
FBRS	na	0.046433453	
PEX16	na	0.046420414	
KAT2A	na	0.046398945	
ADSS1	na	0.04636279	
FAM221B	na	0.046340283	
SHROOM4	na	0.046335805	
KIF7	na	0.046332248	
RANBP2	na	0.04632941	
GUSBP4	na	0.046291612	
DARS1	na	0.04627947	
HMGB2	na	0.046249084	
CBX3	na	0.046239875	
IQCG	na	0.046217974	
USP46-AS1	na	0.0462129	
